Type,Name,EligibilityUrl,WebsiteUrl,Degree,CourseOffered,MappedSubjects,Eligibility,Remarks
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Com.(Hons.) / B.Com.(Hons.)-FMM",B.Com.(Hons.) / B.Com.(Hons.) -FMM," 1. Subject Test – Accountancy/Book Keeping (301) 2. Subject Test – Business Studies (305) 3. General Test (501)"," Passed 10+2 or equivalent exam with Commerce / Economics / Maths / Computer Science / Finance / Financial Markets Management / Vocational Courses (related to commerce) as one of the subjects securing a minimum of 50% marks in aggregate and must have passed in the concerned subject AGE:Not to be more than 22 years on 1st July 2024 (applicant should be born on or after 2nd July of 2002)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Sc.(Hons.) Agriculture",B.Sc.(Hons.) Agriculture," &quot;1. Subject Test – Chemistry (306) 2. Subject Test – Mathematics (319) 3. Subject Test – Physics (322) OR 1. Subject Test – Biology (304) 2. Subject Test – Chemistry (306) 3. Subject Test – Physics (322) OR 1. Subject Test – Agriculture (302) 2. Subject Test – Biology (304) 3. Subject Test –Chemistry (306)&quot;",""" A candidate shall be eligible for admission to BSc (Hons.  Ag, if he/she has passed 10+2/Intermediate  examination in Agriculture or in Science (with Physics, Chemistry and  athematics/Biology) OR equivalentexamination recognized by the University, securing a minimum of 50% marks in the aggregate AGE:Not to be less than 16 years and not more than 25 years on 1 st July 2024 (applicant should be born onor after 2nd July 1999 and on or before 2nd July, 2007)""",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Sc.(Hons.) Biology Group",B.Sc.(Hons.) Biology Group," 1. Subject Test – Biology (304) 2. Subject Test – Chemistry (306) 3. Subject Test – Physics (322)"," Passed 10+2 or equivalent Examination securing a minimum of 50% marks in the aggregate in the subjects Physics, Chemistry plus any one of the following: Biology, Geology and Geography and must have passed in each of the concerned three subjects (as supported by the Certificate issued by the Examining body) AGE:Not to be more than 22 years on 1st July 2024 (applicant should be born on or after 2nd July of 2002)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Sc.(Hons.) Mathematics Group",B.Sc.(Hons.) Mathematics Group," 1. Subject Test – Chemistry (306) 2. Subject Test – Mathematics (319) 3. Subject Test – Physics (322)"," Passed 10+2 or equivalent Examination securing a minimum of 50% marks in the aggregate in the subjects Physics, Maths plus any one of the following: Chemistry, Statistics, Geology, Computer Science, Information Technology and Geography and must have passed in each of the concerned three subjects (as supported by the Certificate issued by the Examining body) .  AGE:Not to be more than 22 years on 1st July, 2024 (applicant should be born on or after 2nd July, 2002)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Tech. in Dairy Technology",B.Tech. in Dairy Technology," 1. Subject Test – Chemistry (306) 2. Subject Test – Mathematics (319) 3. Subject Test – Physics (322)",""" Passed 10+2 or its equivalent examination with Physics, Chemistry, Mathematics OR Physics, Chemistry, Mathematics, Biology with English from a Board/University recognized by the Institute/Board with at least 50% marks or equivalent GPA in aggregate AGE:Not to be less than 17 years and not more than 25 years on 1 st July 2024 (applicant should be born onor after 2nd July, 1999 and on or before 2nd July, 2007)""",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Tech. in Food Technology",B.Tech. in Food Technology," 1. Subject Test – Chemistry (306) 2. Subject Test – Mathematics (319) 3. Subject Test – Physics (322)",""" Passed 10+2 or its equivalent examination with Physics, Chemistry, Mathematics OR Physics, Chemistry, Mathematics, Biology with English from a Board/University recognized by the Institute/Board with at least 50% marks or equivalent GPA in aggregate AGE:Not to be less than 17 years and not more than 25 years on 1st July, 2024 (applicant should be born onor after 2nd July, 1999 and on or before 2nd July, 2007)""",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Voc.  (Fashion Technology &amp; Apparel Designing)",B.Voc.  (Fashion Technology &amp; Apparel Designing)," &quot;1. Language Test - English (101) or Hindi (102) 2. General Test (501)&quot;"," Passed 10+2 or equivalent in any stream or level 4 NSQF certificate or any other equivalent examination recognized by the University securing a minimum of 50% marks in aggregate AGE:Not to be more than 22 years on 1st July 2024 (applicant should be born on or after 2nd July of 2002)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Voc. (Modern Office Management)",B.Voc. (Modern Office Management)," &quot;1. Language Test - English (101) or Hindi (102) 2. General Test (501)&quot;"," Passed 10+2 or equivalent in any stream or level 4 NSQF certificate or any other equivalent examination recognized by the University securing a minimum of 50% marks in aggregate AGE:Not to be more than 22 years on 1st July 2024 (applicant should be born on or after 2nd July of 2002)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Voc. in Food Processing &amp; Management",B.Voc. in Food Processing &amp; Management," &quot;1. Subject Test – Chemistry (306)2. Subject Test – Mathematics (319) 3. Subject Test – Physics (322) OR 1. Subject Test – Biology (304) 2. Subject Test – Chemistry (306) 3. Subject Test – Physics (322) OR 1. Subject Test – Agriculture (302) 2. Subject Test – Biology (304) 3. Subject Test –Chemistry (306)&quot;"," Passed 10+2/Intermediate examination in Science or level 4 NSQF certificate or any other equivalent examination recognized by the University securing at least 50% marks in aggregate For Scheduled Caste/Scheduled Tribe candidates, the eligibility will be as per the University rules AGE:Not to be more than 22 years on 1st July 2024 (applicant should be born on or after 2nd July of 2002)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Voc. in Hospitality &amp; Tourism Management",B.Voc. in Hospitality &amp; Tourism Management," &quot;1. Language Test - English (101) or Hindi (102) 2. General Test (501)&quot;"," Passed 10+2 or equivalent in any stream or level 4 NSQF certificate or any other equivalent examination recognized by the University securing a minimum of 50% marks in aggregate AGE:Not to be more than 22 years on 1st July 2024 (applicant should be born on or after 2 nd July of 2002)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Voc. in Medical Lab Technology",B.Voc. in Medical Lab Technology," &quot;1. Language Test - English (101) or Hindi (102) 2. Subject Test – Biology / Biotechnology (304)&quot;"," Passed 10+2/Intermediate examination in Science or level 4 NSQF certificate or any other equivalent examination recognized by the University securing at least 50% marks in aggregate For Scheduled Caste/Scheduled Tribe candidates, the eligibility will be as per the University rules AGE:Not to be more than 22 years on 1st July 2024 (applicant should be born on or after 2 nd July of 2002)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," B.Voc. in Retail &amp; Logistics Management",B.Voc. in Retail &amp; Logistics Management," &quot;1. Language Test - English (101) or Hindi (102) 2. General Test (501)&quot;"," Passed 10+2 or equivalent in any stream or level 4 NSQF certificate or any other equivalent examination recognized by the University securing a minimum of 50% marks in aggregate AGE:Not to be more than 22 years on 1st July 2024 (applicant should be born on or after 2 nd July of 2002)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," BFA",BFA," &quot;1. Subject Test – Fine Arts / Visual Arts (Sculpture/Painting) (312)Note: The Final admission merit for these courses will have both CUET (UG) + Practical Examination (conducted in BHU).&quot;"," Passed 10+2 or equivalent exam securing a minimum of 50% marks in aggregate AGE:Not to be more than 22 years on 1st July 2024 (applicant should be born on or after 2nd July of 2002) For admission to the above BFA courses, a candidate would be required to appear in CUET and Practical Tests The Practical Test shall be of 400 marks The merit for BFA will be the sum of marks in Theory Paper (CBT) and marks in Practical Test.  The practical test will be of two (02) hours duration carrying 400 marks to test the candidates aptitude and acumen pertinent to the aspects of imagination, visualization creativity, innovation in conjunction with understanding of perspective, scale, depth, light/shade, proportioning (in any medium ie Pencil, Colour Pencils, Pastels, Crayons, Water Colour, Poster Colour etc).  Candidates numbering four times the intake for BFA courses course in each category drawn on the basis of merit of CUET conducted by NTA will be called to appear in the Practical Test at Varanasi Centre only In these courses marks obtained/rank in the Entrance Test (CUET) would not be disclosed till the Practical Test component is over.  For BFA, minimum qualifying marks for theory paper will be 35% and in the practical minimum qualifying marks will be 45% The University reserves the right to modify the above minimum qualifying marks If the University decides to lower down the minimum qualifying marks of 35% prescribed for theory component (CUET) of BFA course, then the merit will be computed as follows:  Firstly those candidates will be put in the merit list according to their combined marks in theory (CUET) and practical tests who have secured the minimum qualifying marks in the theory as well as practical; Secondly, after that those candidates will be put in the merit list on the basis of their combined marks in theory (CUET) and practical tests who have obtained the minimum qualifying marks in the practical test but could not get minimum qualifying marks in theory.  The above procedure will be applicable for candidates of all categories Further, a candidate will be considered deemed appeared in the CUET 2024 conducted by NTA who appeared in the Theory as well as Practical(s)",
CU,BANARAS HINDU UNIVERSITY,https://cuetug.ntaonline.in/universities/eligibility/NA==,," BPA",BPA," &quot;1. Subject Test – Performing Arts (320) Note: The Final admission merit for these courses will have both CUET (UG) + Practical Examination (conducted in BHU).&quot;",""" The applicant should have Passed 10+2 or equivalent examination with a minimum of 50% marks in aggregate and as one of the concerned subjects with a minimum of 55% marks in aggregate in Practical Exanimation of Music/Dance OR  The applicant should have Passed 10+2 OR equivalent examination (Without Music as a subject), securing a minimum of 50% marks in aggregate along with any one of the following part time Dipfoma in the concerned subject applying for, with a minimum of 55% marks in aggregate in practical Examinations of Vocal (North lndian Classical Vocal Music), lnstrumental (Sitar/ Flute/Tabla) and Dance (Kathak/Bharatnatyam) as follows :- a Three Years Part Time Junior Diploma of BHU; OR b Senior Diploma of Prayag Sangeet Samiti, Prayagraj; OR c Madhyama of Bhatkhande Sangeet Vidyapeeth, Lucknow; OR d Madhyama of Akhil Bhartiya Gandharva Mahavidyalaya Mandal, Mumbai; OR e Madhyama of lndira Kala SangeetVishwavidyalaya, Khairagarh; OR f Bhushan (3 years) of Pracheen Kala Kendra, Chandigarh; OR g Madhyama of Raja Maan Singh Tomar University, Gwalior; OR h Any other Diploma courses For Music - (North lndian Classical Vocal /lnstrumental - Sitar/Violin/Flute/Tabla); for Dance - (Kathak/ Bharatanatyam) run by the institutions of Government of lndia or State government For Dance, in addition to (i) to (viii) mentioned above, a candidate having Part Time Four Years Diploma of Kalakshetra, Chennai / Three years Diploma of Kathak Kendra, National lnstitute of Kathak Dance, New Delhi shall be eligible AGE:The age of the applicant should not to be more than 35 years on 1st July 2024 (applicant should be born on or after 2nd July of 1990)""",
